,Курс,Регион,Муниципалитет,Школа,user_id,Класс,Всего просмотров уроков,Из них онлайн,Из них в записи,Решал задач,Всего задач,Набрал баллов,Всего баллов
990,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667075,7 класс,0,0,0,0,216,0.0,224
991,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667076,7 класс,0,0,0,0,216,0.0,224
992,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667077,7 класс,0,0,0,0,216,0.0,224
993,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667078,7 класс,0,0,0,0,216,0.0,224
994,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667080,7 класс,0,0,0,0,216,0.0,224
995,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667081,7 класс,88,0,88,136,216,112.0,224
996,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667082,7 класс,64,4,60,28,216,15.32,224
997,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667083,7 класс,0,0,0,0,216,0.0,224
998,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667084,7 класс,0,0,0,0,216,0.0,224
999,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667086,7 класс,0,0,0,0,216,0.0,224
1000,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667087,7 класс,0,0,0,0,216,0.0,224
1001,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667088,7 класс,0,0,0,0,216,0.0,224
1002,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667090,7 класс,16,8,8,0,216,0.0,224
1003,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667091,7 класс,16,16,0,0,216,0.0,224
1004,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667096,7 класс,12,0,12,0,216,0.0,224
1005,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,667097,7 класс,148,0,148,176,216,80.0,224
1006,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667099,7 класс,28,0,28,20,216,18.4,224
1007,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667101,7 класс,12,4,8,20,216,15.32,224
1008,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,667103,7 класс,0,0,0,0,216,0.0,224
1009,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,667104,7 класс,32,0,32,72,216,55.32,224
1010,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,667105,7 класс,16,0,16,20,216,17.72,224
1011,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,667108,7 класс,8,8,0,0,216,0.0,224
1012,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667109,7 класс,36,4,32,24,216,18.68,224
1013,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667110,7 класс,0,0,0,0,216,0.0,224
1014,755,Владимирская область,Ковровский р-н,SCHOOL-1326-BF6A-EE0A,667112,7 класс,28,0,28,20,216,19.32,224
1015,755,Владимирская область,Ковровский р-н,SCHOOL-1326-BF6A-EE0A,667113,7 класс,0,0,0,0,216,0.0,224
1016,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667114,7 класс,24,4,20,20,216,12.64,224
1017,755,Владимирская область,Ковровский р-н,SCHOOL-1326-BF6A-EE0A,667116,7 класс,124,4,120,136,216,93.72,224
1018,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,667117,7 класс,32,0,32,68,216,51.32,224
1019,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,667118,7 класс,0,0,0,0,216,0.0,224
1020,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,667119,7 класс,0,0,0,0,216,0.0,224
1021,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667121,7 класс,164,56,108,136,216,111.32,224
1022,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667123,7 класс,16,0,16,20,216,18.68,224
1023,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,667124,7 класс,44,4,40,196,216,144.0,224
1024,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667125,7 класс,32,28,4,0,216,0.0,224
1025,755,Владимирская область,Киржачский р-н,SCHOOL-35FD-595E-AA9E,667128,7 класс,232,12,220,216,216,114.4,224
1026,755,Владимирская область,г Муром,SCHOOL-7D5E-547A-33D5,667130,7 класс,12,4,8,0,216,0.0,224
1027,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667132,7 класс,8,0,8,20,216,17.72,224
1028,755,Владимирская область,поселок Красная Горбатка,SCHOOL-EFF5-9F13-901D,667134,7 класс,0,0,0,0,216,0.0,224
1029,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667135,7 класс,8,4,4,0,216,0.0,224
1030,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667136,7 класс,212,32,180,196,216,134.68,224
1031,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667138,7 класс,12,0,12,20,216,18.4,224
1032,755,Владимирская область,г Ковров,SCHOOL-47BF-00AD-F2F5,667139,7 класс,36,0,36,56,216,22.0,224
1033,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667141,7 класс,20,12,8,0,216,0.0,224
1034,755,Владимирская область,Ковровский р-н,SCHOOL-EFA1-6619-E950,667142,7 класс,24,4,20,20,216,18.68,224
1035,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667143,7 класс,20,8,12,0,216,0.0,224
1036,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,667144,7 класс,16,0,16,0,216,0.0,224
1037,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667146,7 класс,20,0,20,20,216,20.0,224
1038,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,667147,7 класс,0,0,0,0,216,0.0,224
1039,755,Владимирская область,г Киржач,SCHOOL-A5A1-7541-7B74,667148,7 класс,0,0,0,0,216,0.0,224
1040,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,667149,7 класс,16,0,16,20,216,10.0,224
1041,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667150,7 класс,80,20,60,20,216,19.32,224
1042,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,667151,7 класс,8,0,8,20,216,18.68,224
1043,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667153,7 класс,0,0,0,0,216,0.0,224
1044,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,667154,7 класс,0,0,0,0,216,0.0,224
1045,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,667155,7 класс,0,0,0,0,216,0.0,224
1046,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,667157,7 класс,84,40,44,136,216,101.72,224
1047,755,Владимирская область,г Кольчугино,SCHOOL-5F6B-CF7E-3AA1,667158,7 класс,48,4,44,80,216,67.32,224
1048,755,Владимирская область,Судогодский р-н,SCHOOL-7982-F35A-0290,667159,7 класс,80,12,68,92,216,56.0,224
1049,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667160,7 класс,4,0,4,0,216,0.0,224
1050,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667161,7 класс,12,4,8,0,216,0.0,224
1051,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667162,7 класс,12,4,8,0,216,0.0,224
1052,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667163,7 класс,128,12,116,216,216,172.12,224
1053,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,667165,7 класс,152,12,140,216,216,155.32,224
1054,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,667166,7 класс,248,4,244,216,216,143.32,224
1055,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667167,7 класс,12,8,4,0,216,0.0,224
1056,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667168,7 класс,24,4,20,20,216,16.0,224
1057,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667170,7 класс,0,0,0,0,216,0.0,224
1058,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667171,7 класс,36,4,32,40,216,38.4,224
1059,755,Владимирская область,Киржачский р-н,SCHOOL-35FD-595E-AA9E,667172,7 класс,248,0,248,216,216,134.4,224
1060,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667174,7 класс,152,0,152,196,216,136.0,224
1061,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667175,7 класс,8,4,4,0,216,0.0,224
1062,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667176,7 класс,20,8,12,20,216,15.32,224
1063,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667178,7 класс,124,8,116,140,216,103.2,224
1064,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667180,7 класс,144,24,120,96,216,99.32,224
1065,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667182,7 класс,12,0,12,0,216,0.0,224
1066,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667183,7 класс,36,8,28,0,216,0.0,224
1067,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667186,7 класс,200,20,180,196,216,168.0,224
1068,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667190,7 класс,16,4,12,20,216,17.08,224
1069,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667191,7 класс,8,8,0,20,216,16.28,224
1070,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667192,7 класс,8,8,0,0,216,0.0,224
1071,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667193,7 класс,8,8,0,0,216,0.0,224
1072,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667194,7 класс,8,8,0,0,216,0.0,224
1073,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667195,7 класс,24,20,4,20,216,18.52,224
1074,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667196,7 класс,44,12,32,20,216,15.2,224
1075,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,667197,7 класс,176,16,160,156,216,155.32,224
1076,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667198,7 класс,84,8,76,56,216,48.0,224
1077,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667199,7 класс,28,8,20,20,216,16.92,224
1078,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667200,7 класс,28,4,24,20,216,20.0,224
1079,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,667201,7 класс,36,0,36,28,216,18.4,224
1080,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667202,7 класс,8,4,4,0,216,0.0,224
1081,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,667203,7 класс,56,4,52,168,216,142.52,224
1082,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667204,7 класс,16,8,8,0,216,0.0,224
1083,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667205,7 класс,0,0,0,0,216,0.0,224
1084,755,Владимирская область,Судогодский р-н,SCHOOL-7982-F35A-0290,667206,7 класс,36,0,36,80,216,56.0,224
1085,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667207,7 класс,20,0,20,0,216,0.0,224
1086,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667208,7 класс,0,0,0,0,216,0.0,224
1087,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,667211,7 класс,0,0,0,0,216,0.0,224
1088,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,667212,7 класс,128,16,112,60,216,42.4,224
1089,755,Владимирская область,Судогодский р-н,SCHOOL-7AF8-A33E-DA12,667214,7 класс,24,4,20,0,216,0.0,224
1090,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,667215,7 класс,0,0,0,0,216,0.0,224
